Gene_ID	lncRNA_ID	Other_Name	Species	Ref_Genome_Vers	Chr	Start	End	Strand	Exon_Num	Type	Validate	Note	Source	PLEK	CPC	CREMA	RNAplonc	Experimental	Confidence Level
GMAX_LNC002819	GMAX_LNC002819.2		Glycine_max	GCF_000004515.5	NC_038249.1	13990468	14044842	+	3	lncRNA	No		PLncDB	-2.0720099999999997	-1.59061	0.0344370341195986	0.863	0	High
GMAX_LNC002819	GMAX_LNC002819.3		Glycine_max	GCF_000004515.5	NC_038249.1	14002209	14044842	+	3	lncRNA	No		PLncDB	-2.0802099999999997	-1.59061	0.736159394633712	0.863	0	High
GMAX_LNC002820	GMAX_LNC002820.1		Glycine_max	GCF_000004515.5	NC_038249.1	14195985	14196496	+	2	lncRNA	No		PLncDB	-1.92231	-1.59061	0.0344370341195986	0.863	0	High
GMAX_LNC002820	GMAX_LNC002820.2		Glycine_max	GCF_000004515.5	NC_038249.1	14196127	14196496	+	2	lncRNA	No		PLncDB	-2.22145	-1.59061	0.990911290235174	0.863	0	High
GMAX_LNC002820	GMAX_LNC002820.3		Glycine_max	GCF_000004515.5	NC_038249.1	14196139	14196496	+	2	lncRNA	No		PLncDB	-2.33491	-1.59061	0.5500775704287271	0.863	0	High
GMAX_LNC002821	GMAX_LNC002821.1		Glycine_max	GCF_000004515.5	NC_038249.1	14259805	14260010	.	1	lncRNA	No		PLncDB	-2.3124	-1.273	0.805511022240234	0.863	0	High
GMAX_LNC002822	GMAX_LNC002822.1		Glycine_max	GCF_000004515.5	NC_038249.1	14394292	14400353	-	4	lncRNA	No		PLncDB	-0.385106	-0.629049	0.6809806918264051	0.852	0	High
GMAX_LNC002823	GMAX_LNC002823.1		Glycine_max	GCF_000004515.5	NC_038249.1	14408333	14450881	-	3	lncRNA	No		PLncDB	-2.0966	-1.59061	0.0344370341195986	0.863	0	High
GMAX_LNC002824	GMAX_LNC002824.1		Glycine_max	GCF_000004515.5	NC_038249.1	14428832	14449644	-	2	lncRNA	No		PLncDB	-1.14314	-0.751228	0.9998960310836039	0.852	0	High
GMAX_LNC002824	GMAX_LNC002824.2		Glycine_max	GCF_000004515.5	NC_038249.1	14428875	14449644	-	2	lncRNA	No		PLncDB	-1.36843	-0.75592	0.9998960310836039	0.852	0	High
GMAX_LNC002825	GMAX_LNC002825.1		Glycine_max	GCF_000004515.5	NC_038249.1	14509600	14510068	-	2	lncRNA	No		PLncDB	-2.2538	-0.196392	0.736159394633712	0.863	0	High
GMAX_LNC002826	GMAX_LNC002826.1		Glycine_max	GCF_000004515.5	NC_038249.1	14523251	14523901	+	2	lncRNA	No		PLncDB	-2.4433700000000003	-0.144172	0.0344370341195986	0.852	0	High
GMAX_LNC002826	GMAX_LNC002826.2		Glycine_max	GCF_000004515.5	NC_038249.1	14523313	14523901	+	2	lncRNA	No		PLncDB	-2.31062	-0.169022	0.0344370341195986	0.863	0	High
GMAX_LNC002827	GMAX_LNC002827.1		Glycine_max	GCF_000004515.5	NC_038249.1	14585756	14587337	-	2	lncRNA	No		PLncDB	-2.34768	-0.09433710000000001	0.9998960310836039	0.863	0	High
GMAX_LNC002828	GMAX_LNC002828.1		Glycine_max	GCF_000004515.5	NC_038249.1	14597470	14597795	.	1	lncRNA	No		PLncDB	-2.4379	-1.0416100000000001	0.9998960310836039	0.863	0	High
GMAX_LNC002829	GMAX_LNC002829.1		Glycine_max	GCF_000004515.5	NC_038249.1	14598605	14599651	+	3	lncRNA	No		PLncDB	-1.2374399999999999	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002830	GMAX_LNC002830.1		Glycine_max	GCF_000004515.5	NC_038249.1	14690753	14692252	-	3	lncRNA	No		PLncDB	-2.00563	-1.59061	0.997201407457669	0.863	0	High
GMAX_LNC002831	GMAX_LNC002831.1		Glycine_max	GCF_000004515.5	NC_038249.1	14776382	14776667	.	1	lncRNA	No		PLncDB	-2.2917799999999997	-1.10418	0.0344370341195986	0.863	0	High
GMAX_LNC002832	GMAX_LNC002832.1		Glycine_max	GCF_000004515.5	NC_038249.1	14876228	14876722	+	4	lncRNA	No		PLncDB	-2.3523099999999997	-1.59061	0.9998960310836039	0.863	0	High
GMAX_LNC002832	GMAX_LNC002832.2		Glycine_max	GCF_000004515.5	NC_038249.1	14876228	14876722	+	3	lncRNA	No		PLncDB	-2.3942	-1.59061	0.990911290235174	0.863	0	High
GMAX_LNC002832	GMAX_LNC002832.3		Glycine_max	GCF_000004515.5	NC_038249.1	14876228	14876722	+	3	lncRNA	No		PLncDB	-2.39767	-1.59061	0.990911290235174	0.863	0	High
GMAX_LNC002832	GMAX_LNC002832.4		Glycine_max	GCF_000004515.5	NC_038249.1	14876228	14876722	+	3	lncRNA	No		PLncDB	-2.31027	-1.59061	0.990911290235174	0.863	0	High
GMAX_LNC002832	GMAX_LNC002832.5		Glycine_max	GCF_000004515.5	NC_038249.1	14876344	14876722	+	3	lncRNA	No		PLncDB	-2.31144	-1.59061	0.805511022240234	0.863	0	High
GMAX_LNC002833	GMAX_LNC002833.1		Glycine_max	GCF_000004515.5	NC_038249.1	14901794	14902756	-	2	lncRNA	No		PLncDB	-2.26532	-1.59061	0.9998960310836039	0.863	0	High
GMAX_LNC002834	GMAX_LNC002834.1		Glycine_max	GCF_000004515.5	NC_038249.1	15249998	15250239	+	2	lncRNA	No		PLncDB	-2.43268	-1.59061	0.999776117573748	0.863	0	High
GMAX_LNC002835	GMAX_LNC002835.1		Glycine_max	GCF_000004515.5	NC_038249.1	15317909	15318356	.	1	lncRNA	No		PLncDB	-1.13396	-1.20099	0.9998960310836039	0.863	0	High
GMAX_LNC002836	GMAX_LNC002836.1		Glycine_max	GCF_000004515.5	NC_038249.1	15345953	15346169	.	1	lncRNA	No		PLncDB	-2.3212599999999997	-1.3009700000000002	0.998219011975943	0.863	0	High
GMAX_LNC002837	GMAX_LNC002837.1		Glycine_max	GCF_000004515.5	NC_038249.1	15348739	15350088	-	2	lncRNA	No		PLncDB	-1.52108	-0.299834	0.0344370341195986	0.782	0	Medium
GMAX_LNC002838	GMAX_LNC002838.1		Glycine_max	GCF_000004515.5	NC_038249.1	15355085	15355467	.	1	lncRNA	No		PLncDB	-1.11471	-1.14506	0.998219011975943	0.863	0	High
GMAX_LNC002839	GMAX_LNC002839.1		Glycine_max	GCF_000004515.5	NC_038249.1	15388763	15389144	.	1	lncRNA	No		PLncDB	-1.7506	-1.17897	0.9998960310836039	0.863	0	High
GMAX_LNC002840	GMAX_LNC002840.1		Glycine_max	GCF_000004515.5	NC_038249.1	15718777	15719030	.	1	lncRNA	No		PLncDB	-2.26084	-1.06019	0.805511022240234	0.863	0	High
GMAX_LNC002841	GMAX_LNC002841.1		Glycine_max	GCF_000004515.5	NC_038249.1	15802625	15803064	.	1	lncRNA	No		PLncDB	-1.37271	-1.36145	0.0344370341195986	0.863	0	High
GMAX_LNC002842	GMAX_LNC002842.1		Glycine_max	GCF_000004515.5	NC_038249.1	15810849	15811077	.	1	lncRNA	No		PLncDB	-2.58933	-1.02988	0.805511022240234	0.863	0	High
GMAX_LNC002843	GMAX_LNC002843.1		Glycine_max	GCF_000004515.5	NC_038249.1	15854027	15854945	-	3	lncRNA	No		PLncDB	-2.17259	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002843	GMAX_LNC002843.2		Glycine_max	GCF_000004515.5	NC_038249.1	15854030	15854627	-	4	lncRNA	No		PLncDB	-2.3246599999999997	-1.59061	0.9998960310836039	0.0	0	High
GMAX_LNC002843	GMAX_LNC002843.3		Glycine_max	GCF_000004515.5	NC_038249.1	15854049	15854945	-	3	lncRNA	No		PLncDB	-2.03107	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002843	GMAX_LNC002843.4		Glycine_max	GCF_000004515.5	NC_038249.1	15854049	15854945	-	4	lncRNA	No		PLncDB	-2.10203	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002843	GMAX_LNC002843.5		Glycine_max	GCF_000004515.5	NC_038249.1	15854050	15854945	-	3	lncRNA	No		PLncDB	-2.08017	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002843	GMAX_LNC002843.6		Glycine_max	GCF_000004515.5	NC_038249.1	15854050	15854945	-	4	lncRNA	No		PLncDB	-2.14193	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002843	GMAX_LNC002843.7		Glycine_max	GCF_000004515.5	NC_038249.1	15854054	15854581	-	3	lncRNA	No		PLncDB	-2.3242700000000003	-1.59061	0.9998960310836039	0.0	0	High
GMAX_LNC002843	GMAX_LNC002843.8		Glycine_max	GCF_000004515.5	NC_038249.1	15854105	15854509	-	3	lncRNA	No		PLncDB	-2.32625	-1.59061	0.990911290235174	0.0	0	High
GMAX_LNC002844	GMAX_LNC002844.1		Glycine_max	GCF_000004515.5	NC_038249.1	16037897	16040884	+	3	lncRNA	No		PLncDB	-1.32934	-1.59061	0.992382064260866	0.852	0	High
GMAX_LNC002845	GMAX_LNC002845.1		Glycine_max	GCF_000004515.5	NC_038249.1	16285165	16285542	.	1	lncRNA	No		PLncDB	-1.7238	-0.27672800000000003	0.9998960310836039	0.863	0	High
GMAX_LNC002846	GMAX_LNC002846.1		Glycine_max	GCF_000004515.5	NC_038249.1	16589133	16592981	-	2	lncRNA	No		PLncDB	-2.46081	-1.59061	0.9998960310836039	0.863	0	High
GMAX_LNC002846	GMAX_LNC002846.2		Glycine_max	GCF_000004515.5	NC_038249.1	16589598	16592981	-	2	lncRNA	No		PLncDB	-2.49419	-1.59061	0.9998960310836039	0.863	0	High
GMAX_LNC002846	GMAX_LNC002846.3		Glycine_max	GCF_000004515.5	NC_038249.1	16590547	16592981	-	2	lncRNA	No		PLncDB	-1.93639	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002846	GMAX_LNC002846.4		Glycine_max	GCF_000004515.5	NC_038249.1	16590803	16592981	-	2	lncRNA	No		PLncDB	-2.17908	-1.59061	0.9998139510574691	0.852	0	High
GMAX_LNC002846	GMAX_LNC002846.5		Glycine_max	GCF_000004515.5	NC_038249.1	16591671	16592981	-	2	lncRNA	No		PLncDB	-2.54418	-1.59061	0.8573253353278409	0.852	0	High
GMAX_LNC002847	GMAX_LNC002847.1		Glycine_max	GCF_000004515.5	NC_038249.1	16840068	16843048	+	2	lncRNA	No		PLncDB	-2.15468	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002848	GMAX_LNC002848.1		Glycine_max	GCF_000004515.5	NC_038249.1	16874830	16875120	.	1	lncRNA	No		PLncDB	-1.8600400000000001	-1.27055	0.990911290235174	0.863	0	High
GMAX_LNC002849	GMAX_LNC002849.1		Glycine_max	GCF_000004515.5	NC_038249.1	16875773	16911253	-	2	lncRNA	No		PLncDB	-1.61771	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002850	GMAX_LNC002850.1		Glycine_max	GCF_000004515.5	NC_038249.1	16924685	16925110	+	3	lncRNA	No		PLncDB	-1.9472599999999998	-0.742053	0.0344370341195986	0.863	0	High
GMAX_LNC002851	GMAX_LNC002851.1		Glycine_max	GCF_000004515.5	NC_038249.1	17385317	17385579	.	1	lncRNA	No		PLncDB	-2.38293	-1.1534	0.990911290235174	0.863	0	High
GMAX_LNC002852	GMAX_LNC002852.1		Glycine_max	GCF_000004515.5	NC_038249.1	17642532	17729405	+	2	lncRNA	No		PLncDB	-2.84983	-1.59061	0.9998960310836039	0.929	0	High
GMAX_LNC002853	GMAX_LNC002853.1		Glycine_max	GCF_000004515.5	NC_038249.1	18455739	18456244	+	3	lncRNA	No		PLncDB	-2.2519400000000003	-1.59061	0.0344370341195986	0.863	0	High
GMAX_LNC002854	GMAX_LNC002854.1		Glycine_max	GCF_000004515.5	NC_038249.1	18580885	18582103	.	1	lncRNA	No		PLncDB	-1.29966	-1.03682	0.9827829031493691	0.852	0	High
GMAX_LNC002855	GMAX_LNC002855.1		Glycine_max	GCF_000004515.5	NC_038249.1	18584277	18584550	.	1	lncRNA	No		PLncDB	-2.3425700000000003	-1.28525	0.9998960310836039	0.863	0	High
GMAX_LNC002856	GMAX_LNC002856.1		Glycine_max	GCF_000004515.5	NC_038249.1	18726688	18728720	-	2	lncRNA	No		PLncDB	-1.4510299999999998	-0.524857	0.998219011975943	0.863	0	High
GMAX_LNC002857	GMAX_LNC002857.1		Glycine_max	GCF_000004515.5	NC_038249.1	18837796	18838186	.	1	lncRNA	No		PLncDB	-2.02779	-0.948456	0.0344370341195986	0.863	0	High
GMAX_LNC002858	GMAX_LNC002858.1		Glycine_max	GCF_000004515.5	NC_038249.1	18873251	18874894	-	2	lncRNA	No		PLncDB	-2.2999	-1.59061	0.827837388226783	0.852	0	High
GMAX_LNC002859	GMAX_LNC002859.1		Glycine_max	GCF_000004515.5	NC_038249.1	18891349	18891687	.	1	lncRNA	No		PLncDB	-1.96649	-1.18489	0.9998960310836039	0.863	0	High
GMAX_LNC002860	GMAX_LNC002860.1		Glycine_max	GCF_000004515.5	NC_038249.1	19109264	19109803	-	2	lncRNA	No		PLncDB	-1.0159799999999999	-0.22301700000000002	0.0344370341195986	0.863	0	High
GMAX_LNC002861	GMAX_LNC002861.1		Glycine_max	GCF_000004515.5	NC_038249.1	19219802	19221484	+	2	lncRNA	No		PLncDB	-2.03349	-0.10482899999999999	0.0344370341195986	0.782	0	Medium
GMAX_LNC002862	GMAX_LNC002862.1		Glycine_max	GCF_000004515.5	NC_038249.1	19481282	19481511	.	1	lncRNA	No		PLncDB	-2.2669200000000003	-1.08997	0.9998960310836039	0.863	0	High
GMAX_LNC002863	GMAX_LNC002863.1		Glycine_max	GCF_000004515.5	NC_038249.1	19610011	19612029	+	2	lncRNA	No		PLncDB	-0.793519	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002863	GMAX_LNC002863.2		Glycine_max	GCF_000004515.5	NC_038249.1	19610069	19613424	+	2	lncRNA	No		PLncDB	-1.07749	-0.44528999999999996	0.8213368775037059	0.852	0	High
GMAX_LNC002864	GMAX_LNC002864.1		Glycine_max	GCF_000004515.5	NC_038249.1	19646749	19647098	+	2	lncRNA	No		PLncDB	-2.1614400000000002	-1.59061	0.0344370341195986	0.863	0	High
GMAX_LNC002865	GMAX_LNC002865.1		Glycine_max	GCF_000004515.5	NC_038249.1	19899772	19900030	.	1	lncRNA	No		PLncDB	-2.09999	-1.0933899999999999	0.9998960310836039	0.863	0	High
GMAX_LNC002866	GMAX_LNC002866.1		Glycine_max	GCF_000004515.5	NC_038249.1	20181590	20181951	-	2	lncRNA	No		PLncDB	-2.36728	-1.59061	0.990911290235174	0.863	0	High
GMAX_LNC002867	GMAX_LNC002867.1		Glycine_max	GCF_000004515.5	NC_038249.1	20242355	20243225	.	1	lncRNA	No		PLncDB	-0.461822	-0.946501	0.999776117573748	0.852	0	High
GMAX_LNC002868	GMAX_LNC002868.1		Glycine_max	GCF_000004515.5	NC_038249.1	20250027	20250544	.	1	lncRNA	No		PLncDB	-1.66202	-0.670489	0.49047608138380294	0.852	0	High
GMAX_LNC002869	GMAX_LNC002869.1		Glycine_max	GCF_000004515.5	NC_038249.1	20557915	20591669	+	4	lncRNA	No		PLncDB	-1.7461900000000001	-1.59061	0.998219011975943	0.863	0	High
GMAX_LNC002869	GMAX_LNC002869.2		Glycine_max	GCF_000004515.5	NC_038249.1	20558220	20558570	+	2	lncRNA	No		PLncDB	-2.17441	-1.59061	0.990911290235174	0.863	0	High
GMAX_LNC002869	GMAX_LNC002869.3		Glycine_max	GCF_000004515.5	NC_038249.1	20558220	20558603	+	2	lncRNA	No		PLncDB	-2.3142099999999997	-1.59061	0.9998960310836039	0.863	0	High
GMAX_LNC002870	GMAX_LNC002870.1		Glycine_max	GCF_000004515.5	NC_038249.1	20723779	20725410	+	2	lncRNA	No		PLncDB	-1.11884	-1.59061	0.736159394633712	0.852	0	High
GMAX_LNC002871	GMAX_LNC002871.1		Glycine_max	GCF_000004515.5	NC_038249.1	20853707	20853966	.	1	lncRNA	No		PLncDB	-2.4817299999999998	-1.32441	0.9998960310836039	0.863	0	High
GMAX_LNC002872	GMAX_LNC002872.1		Glycine_max	GCF_000004515.5	NC_038249.1	20868937	20869202	.	1	lncRNA	No		PLncDB	-2.38044	-1.39841	0.9998960310836039	0.863	0	High
GMAX_LNC002873	GMAX_LNC002873.1		Glycine_max	GCF_000004515.5	NC_038249.1	20908635	20909294	.	1	lncRNA	No		PLncDB	-2.0560099999999997	-1.2008299999999998	0.9998960310836039	0.852	0	High
GMAX_LNC002874	GMAX_LNC002874.1		Glycine_max	GCF_000004515.5	NC_038249.1	21102596	21102864	.	1	lncRNA	No		PLncDB	-2.4043099999999997	-1.39605	0.9998960310836039	0.863	0	High
GMAX_LNC002875	GMAX_LNC002875.1		Glycine_max	GCF_000004515.5	NC_038249.1	21307527	21307980	.	1	lncRNA	No		PLncDB	-2.26336	-1.20008	0.9998960310836039	0.863	0	High
GMAX_LNC002876	GMAX_LNC002876.1		Glycine_max	GCF_000004515.5	NC_038249.1	21735055	21735312	-	2	lncRNA	No		PLncDB	-2.33525	-1.59061	0.736159394633712	0.863	0	High
GMAX_LNC002877	GMAX_LNC002877.1		Glycine_max	GCF_000004515.5	NC_038249.1	21855217	21856266	-	2	lncRNA	No		PLncDB	-2.65579	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002878	GMAX_LNC002878.1		Glycine_max	GCF_000004515.5	NC_038249.1	21912543	21913491	.	1	lncRNA	No		PLncDB	-0.79222	-0.986175	0.9998960310836039	0.852	0	High
GMAX_LNC002879	GMAX_LNC002879.1		Glycine_max	GCF_000004515.5	NC_038249.1	22270520	22270724	.	1	lncRNA	No		PLncDB	-2.40808	-1.16428	0.724747230070646	0.863	0	High
GMAX_LNC002880	GMAX_LNC002880.1		Glycine_max	GCF_000004515.5	NC_038249.1	22276097	22276692	-	1	lncRNA	No		PLncDB	-1.20571	-1.37362	0.9998960310836039	0.852	0	High
GMAX_LNC002881	GMAX_LNC002881.1		Glycine_max	GCF_000004515.5	NC_038249.1	22434002	22435747	-	2	lncRNA	No		PLncDB	-0.064223	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002882	GMAX_LNC002882.1		Glycine_max	GCF_000004515.5	NC_038249.1	22511459	22511749	+	2	lncRNA	No		PLncDB	-2.29475	-0.161589	0.0344370341195986	0.863	0	High
GMAX_LNC002883	GMAX_LNC002883.1		Glycine_max	GCF_000004515.5	NC_038249.1	22738251	22739375	.	1	lncRNA	No		PLncDB	-1.7281	-1.3592	0.9998960310836039	0.852	0	High
GMAX_LNC002884	GMAX_LNC002884.1		Glycine_max	GCF_000004515.5	NC_038249.1	23140844	23141422	+	2	lncRNA	No		PLncDB	-2.29787	-1.59061	0.9998960310836039	0.863	0	High
GMAX_LNC002885	GMAX_LNC002885.1		Glycine_max	GCF_000004515.5	NC_038249.1	23291061	23291309	.	1	lncRNA	No		PLncDB	-2.4164	-1.1314	0.805511022240234	0.863	0	High
GMAX_LNC002886	GMAX_LNC002886.1		Glycine_max	GCF_000004515.5	NC_038249.1	23351423	23351656	.	1	lncRNA	No		PLncDB	-2.24715	-0.942218	0.805511022240234	0.863	0	High
GMAX_LNC002887	GMAX_LNC002887.1		Glycine_max	GCF_000004515.5	NC_038249.1	23582943	23584986	-	4	lncRNA	No		PLncDB	-1.6754099999999998	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002888	GMAX_LNC002888.1		Glycine_max	GCF_000004515.5	NC_038249.1	23600789	23601102	.	1	lncRNA	No		PLncDB	-1.4848	-0.987635	0.998219011975943	0.863	0	High
GMAX_LNC002889	GMAX_LNC002889.1		Glycine_max	GCF_000004515.5	NC_038249.1	23603272	23611121	-	4	lncRNA	No		PLncDB	-1.38089	-1.59061	0.0344370341195986	0.863	0	High
GMAX_LNC002889	GMAX_LNC002889.2		Glycine_max	GCF_000004515.5	NC_038249.1	23603272	23611121	-	4	lncRNA	No		PLncDB	-1.35675	-1.59061	0.0344370341195986	0.863	0	High
GMAX_LNC002889	GMAX_LNC002889.3		Glycine_max	GCF_000004515.5	NC_038249.1	23603272	23611121	-	2	lncRNA	No		PLncDB	-1.6985299999999999	-1.59061	0.9998960310836039	0.863	0	High
GMAX_LNC002889	GMAX_LNC002889.4		Glycine_max	GCF_000004515.5	NC_038249.1	23603272	23611121	-	4	lncRNA	No		PLncDB	-1.32229	-1.59061	0.0752671317564969	0.852	0	High
GMAX_LNC002889	GMAX_LNC002889.5		Glycine_max	GCF_000004515.5	NC_038249.1	23603272	23611121	-	4	lncRNA	No		PLncDB	-1.30354	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002889	GMAX_LNC002889.6		Glycine_max	GCF_000004515.5	NC_038249.1	23603272	23611121	-	3	lncRNA	No		PLncDB	-1.6521400000000002	-1.59061	0.0344370341195986	0.852	0	High
GMAX_LNC002889	GMAX_LNC002889.7		Glycine_max	GCF_000004515.5	NC_038249.1	23603272	23611121	-	4	lncRNA	No		PLncDB	-1.28041	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002889	GMAX_LNC002889.8		Glycine_max	GCF_000004515.5	NC_038249.1	23609987	23611121	-	2	lncRNA	No		PLncDB	-0.432803	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002890	GMAX_LNC002890.1		Glycine_max	GCF_000004515.5	NC_038249.1	23619280	23736850	+	4	lncRNA	No		PLncDB	-2.26042	-1.59061	0.805511022240234	0.863	0	High
GMAX_LNC002890	GMAX_LNC002890.2		Glycine_max	GCF_000004515.5	NC_038249.1	23666523	23736850	+	6	lncRNA	No		PLncDB	-1.8312	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002890	GMAX_LNC002890.3		Glycine_max	GCF_000004515.5	NC_038249.1	23666828	23671631	+	3	lncRNA	No		PLncDB	-2.28417	-1.59061	0.805511022240234	0.863	0	High
GMAX_LNC002890	GMAX_LNC002890.4		Glycine_max	GCF_000004515.5	NC_038249.1	23666828	23671631	+	3	lncRNA	No		PLncDB	-2.29901	-1.59061	0.805511022240234	0.863	0	High
GMAX_LNC002890	GMAX_LNC002890.7		Glycine_max	GCF_000004515.5	NC_038249.1	23666842	23687481	+	3	lncRNA	No		PLncDB	-2.40187	-1.59061	0.657900574269224	0.0	0	Medium
GMAX_LNC002890	GMAX_LNC002890.6		Glycine_max	GCF_000004515.5	NC_038249.1	23666842	23731206	+	3	lncRNA	No		PLncDB	-2.43755	-1.59061	0.5500775704287271	0.0	0	Medium
GMAX_LNC002890	GMAX_LNC002890.5		Glycine_max	GCF_000004515.5	NC_038249.1	23666842	23736850	+	5	lncRNA	No		PLncDB	-2.40593	-1.59061	0.9998960310836039	0.863	0	High
GMAX_LNC002891	GMAX_LNC002891.1		Glycine_max	GCF_000004515.5	NC_038249.1	23938438	23938647	.	1	lncRNA	No		PLncDB	-2.50557	-1.18741	0.657900574269224	0.863	0	High
GMAX_LNC002892	GMAX_LNC002892.1		Glycine_max	GCF_000004515.5	NC_038249.1	23939320	23939526	.	1	lncRNA	No		PLncDB	-2.31895	-1.47046	0.657900574269224	0.863	0	High
GMAX_LNC002893	GMAX_LNC002893.1		Glycine_max	GCF_000004515.5	NC_038249.1	23971892	23972175	.	1	lncRNA	No		PLncDB	-1.9615200000000002	-1.2488299999999999	0.9998960310836039	0.863	0	High
GMAX_LNC002894	GMAX_LNC002894.1		Glycine_max	GCF_000004515.5	NC_038249.1	24184636	24240192	+	3	lncRNA	No		PLncDB	-2.47726	-1.59061	0.9998960310836039	0.863	0	High
GMAX_LNC002895	GMAX_LNC002895.1		Glycine_max	GCF_000004515.5	NC_038249.1	24885051	24885614	.	1	lncRNA	No		PLncDB	-2.33318	-1.04229	0.9998960310836039	0.852	0	High
GMAX_LNC002896	GMAX_LNC002896.1		Glycine_max	GCF_000004515.5	NC_038249.1	25010682	25013998	+	2	lncRNA	No		PLncDB	-0.52876	-1.59061	0.8573253353278409	0.6970000000000001	0	High
GMAX_LNC002897	GMAX_LNC002897.1		Glycine_max	GCF_000004515.5	NC_038249.1	25261199	25261752	+	2	lncRNA	No		PLncDB	-2.20757	-0.465574	0.9998960310836039	0.863	0	High
GMAX_LNC002898	GMAX_LNC002898.1		Glycine_max	GCF_000004515.5	NC_038249.1	25262278	25262678	.	1	lncRNA	No		PLncDB	-2.1762099999999998	-1.40649	0.998219011975943	0.863	0	High
GMAX_LNC002899	GMAX_LNC002899.1		Glycine_max	GCF_000004515.5	NC_038249.1	25264445	25269360	+	2	lncRNA	No		PLncDB	-0.7734850000000001	-1.59061	0.8573253353278409	0.852	0	High
GMAX_LNC002900	GMAX_LNC002900.1		Glycine_max	GCF_000004515.5	NC_038249.1	25378367	25380047	-	2	lncRNA	No		PLncDB	-1.03903	-1.59061	0.9998960310836039	0.76	0	High
GMAX_LNC002901	GMAX_LNC002901.1		Glycine_max	GCF_000004515.5	NC_038249.1	25900217	25903182	-	3	lncRNA	No		PLncDB	-0.6925439999999999	-0.383191	0.8573253353278409	0.6970000000000001	0	High
GMAX_LNC002901	GMAX_LNC002901.2		Glycine_max	GCF_000004515.5	NC_038249.1	25901126	25903182	-	2	lncRNA	No		PLncDB	-0.999526	-0.305096	0.0344370341195986	0.852	0	High
GMAX_LNC002902	GMAX_LNC002902.1		Glycine_max	GCF_000004515.5	NC_038249.1	26047781	26052334	+	2	lncRNA	No		PLncDB	-0.828895	-1.59061	0.8573253353278409	0.6970000000000001	0	High
GMAX_LNC002903	GMAX_LNC002903.1		Glycine_max	GCF_000004515.5	NC_038249.1	26326108	26326346	-	1	lncRNA	No		PLncDB	-2.24721	-1.14539	0.724747230070646	0.863	0	High
GMAX_LNC002904	GMAX_LNC002904.1		Glycine_max	GCF_000004515.5	NC_038249.1	26346068	26346531	+	2	lncRNA	No		PLncDB	-2.05238	-1.59061	0.9998960310836039	0.863	0	High
GMAX_LNC002905	GMAX_LNC002905.1		Glycine_max	GCF_000004515.5	NC_038249.1	26454434	26455008	-	2	lncRNA	No		PLncDB	-2.17211	-0.291161	0.0344370341195986	0.863	0	High
GMAX_LNC002906	GMAX_LNC002906.1		Glycine_max	GCF_000004515.5	NC_038249.1	26505336	26507562	-	2	lncRNA	No		PLncDB	-2.17217	-1.59061	0.805511022240234	0.863	0	High
GMAX_LNC002907	GMAX_LNC002907.1		Glycine_max	GCF_000004515.5	NC_038249.1	26524982	26525523	.	1	lncRNA	No		PLncDB	-1.32294	-1.16409	0.9998960310836039	0.852	0	High
GMAX_LNC002908	GMAX_LNC002908.1		Glycine_max	GCF_000004515.5	NC_038249.1	26549866	26550345	.	1	lncRNA	No		PLncDB	-2.90075	-1.20129	0.9998960310836039	0.863	0	High
GMAX_LNC002909	GMAX_LNC002909.1		Glycine_max	GCF_000004515.5	NC_038249.1	26550727	26551367	-	2	lncRNA	No		PLncDB	-1.79345	-1.59061	0.9998960310836039	0.852	0	High
GMAX_LNC002910	GMAX_LNC002910.1		Glycine_max	GCF_000004515.5	NC_038249.1	26873425	26873644	.	1	lncRNA	No		PLncDB	-2.15047	-1.45676	0.736159394633712	0.863	0	High
GMAX_LNC002911	GMAX_LNC002911.1		Glycine_max	GCF_000004515.5	NC_038249.1	26927814	26928120	.	1	lncRNA	No		PLncDB	-2.24614	-0.0718821	0.9998960310836039	0.863	0	High
GMAX_LNC002912	GMAX_LNC002912.1		Glycine_max	GCF_000004515.5	NC_038249.1	26929721	26930044	.	1	lncRNA	No		PLncDB	-2.30317	-0.884883	0.0344370341195986	0.863	0	High
GMAX_LNC002913	GMAX_LNC002913.1		Glycine_max	GCF_000004515.5	NC_038249.1	27024777	27025342	.	1	lncRNA	No		PLncDB	-1.4659	-1.12389	0.0752671317564969	0.852	0	High
